Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Dalton Wentz","WAKE",,245,0.106122448,0.269387755,0.393939393,0.316037735,0.393442622,0.566037735,0.959480357,0.25,4.068794342182025,0.397058823,-0.5834278101101518,49.62653053820119,4.7038245004414065,0.41834274056504983,110.47092865796554,"Dalton Wentz","sa3060904",
"Brady Reynolds","STAN",20,184,0.103260869,0.277173913,0.372549019,0.305732484,0.402173913,0.541401273,0.943575186,0.235668789,5.892617952700059,0.404040404,-1.6815292863175273,37.2648833801598,3.527014355883068,0.4183104689354482,110.45417051487495,"Brady Reynolds","sa3040650",
"Alex Alicea","LOU",,235,0.157446808,0.127659574,1.233333333,0.309392265,0.454148471,0.408839779,0.86298825,0.099447514,9.101298233820893,0.366666666,2.020535775460303,47.59046764472647,4.501341445242598,0.41829585794798674,110.44658326187296,"Alex Alicea","sa3025898",
"Trent Liolios","NU",22,194,0.113402061,0.216494845,0.523809523,0.263473053,0.352331606,0.622754491,0.975086097,0.359281438,4.590272365340784,0.252252252,0.0002912529744207859,37.420865728960926,3.532816692696503,0.40788271420977895,110.42496335187649,"Trent Liolios","sa3036371",
"Jaden Jones","TXSO",,241,0.112033195,0.099585062,1.125,0.346534653,0.431535269,0.450495049,0.882030318,0.103960396,3.946125562857479,0.368715083,-1.7429878627881408,49.41159193565073,4.654674399392035,0.42422643637756097,110.39989940241341,"Jaden Jones","sa3034878",
"Braxton Church","APP",22,233,0.13304721,0.171673819,0.775,0.264044943,0.407725321,0.410112359,0.81783768,0.146067416,5.653568010507916,0.309859154,-1.6150551289319992,39.85754471851131,3.7375968827082864,0.3915886641060334,110.34773610332704,"Braxton Church","sa3028916",
"Clay Jung","NWST",,188,0.159574468,0.234042553,0.681818181,0.25170068,0.404255319,0.448979591,0.85323491,0.197278911,3.768479152823761,0.306122448,0.1793497649487108,33.93741755247018,3.172407016753164,0.40373496996595504,110.31173713745402,"Clay Jung","sa3034991",
"David Novak","M-OH",,266,0.09774436,0.142857142,0.684210526,0.3,0.39163498,0.527272727,0.918907707,0.227272727,2.64285714,0.302857142,-0.023608575633261353,50.48421143721619,4.71660872530022,0.40737286266718525,110.30556211342093,"David Novak","sa3038942",
"AJ Nessler","PITT",,255,0.14117647,0.090196078,1.565217391,0.323671497,0.439215686,0.45410628,0.893321966,0.130434783,5.333478186196231,0.34065934,-0.361015647649765,51.55682618244919,4.800540306413505,0.417950327723634,110.26715492146042,"AJ Nessler","sa3038777",
"John Freitag","VILL",,141,0.184397163,0.156028368,1.181818181,0.268518518,0.432624113,0.379629629,0.812253742,0.111111111,1.40464959,0.317647058,-0.2713688532821834,26.5920272281037,2.4664642175303104,0.4082537809162275,110.22344728887508,"John Freitag","sa3059235",
"Miles Risley","IOWA",,251,0.115537848,0.127490039,0.90625,0.298507462,0.421686746,0.447761194,0.86944794,0.149253732,6.846221984487499,0.325301204,0.42172776395455003,48.3208913793027,4.476044430321419,0.40748676023330077,110.20882667358795,"Miles Risley","sa3060375",
"Jack Zebig","ILL",21,254,0.137795275,0.149606299,0.921052631,0.303317535,0.409448818,0.483412322,0.89286114,0.180094787,6.00395022822196,0.333333333,0.3908406216651201,48.895353498516826,4.526464554129393,0.4074740496676738,110.20188844440734,"Jack Zebig","sa3061009",
"Mac Moise","FGCU",,261,0.172413793,0.206896551,0.833333333,0.222797927,0.403100775,0.383419689,0.786520464,0.160621762,6.097776613366495,0.264705882,1.213136219419539,42.87905741964494,3.9666511688104698,0.38732846485551936,110.19379563227449,"Mac Moise","sa3038216",
"Harrison Travis","EMU",,185,0.081081081,0.259459459,0.3125,0.309090909,0.372972972,0.569696969,0.942669941,0.26060606,2.0664880410879642,0.37037037,-0.6561977239325643,35.07423335546409,3.243381845296966,0.40717633833756317,110.1894284677273,"Harrison Travis","sa3060785",
"Brando Leroux","FAU",,218,0.082568807,0.21559633,0.382978723,0.318918918,0.393364928,0.454054054,0.847418982,0.135135136,4.6808583696237775,0.4,-0.5348246097564697,38.31818239369033,3.541938766618953,0.39501887644636685,110.18493775406422,"Brando Leroux","sa3036246",
"Max Knight","MOST",20,214,0.144859813,0.252336448,0.574074074,0.275280898,0.387850467,0.550561797,0.938412264,0.275280899,6.399704463206382,0.31858407,0.558317101560533,40.6561375606792,3.7429298210875994,0.40547700992254454,110.13981187300902,"Max Knight","sa3035549",
"Blake Reed","OHIO",,142,0.098591549,0.169014084,0.583333333,0.316666666,0.408450704,0.466666666,0.87511737,0.15,1.8137755025,0.368421052,-0.013746765558607876,26.89242774082861,2.4600984735651967,0.4069725963431345,110.0690296314132,"Blake Reed","sa3040527",
"Andreaus Lewis II","MAN",22,176,0.147727272,0.238636363,0.619047619,0.277777777,0.40340909,0.430555555,0.833964645,0.152777778,3.4831698416967427,0.363636363,0.4404253230895847,31.4398823070619,2.863607435235728,0.3999849669635296,110.02092626866146,"Andreaus Lewis II","sa3036289",
"Bear Harrison","TA&M",,180,0.15,0.233333333,0.642857142,0.253623188,0.416666666,0.52173913,0.938405796,0.268115942,3.6161440326202223,0.284090909,-0.22210871055722237,36.60974253613005,3.3242394467021024,0.41643859975867803,109.98704882954866,"Bear Harrison","sa3059417",
"A.J. Evasco","KSU",,221,0.081447963,0.140271493,0.580645161,0.310880829,0.380090497,0.554404145,0.934494642,0.243523316,5.08313210601651,0.316129032,-1.4000372551381588,42.393322950308914,3.848567953413124,0.40440570013555466,109.98467354046761,"A.J. Evasco","sa3059154",
"Ben Wilmes","IOWA",22,234,0.106837606,0.149572649,0.714285714,0.30964467,0.398268398,0.507614213,0.905882611,0.197969543,4.822862101001558,0.341772151,-0.1312242653220892,44.953192828919995,4.077917187240231,0.40706112580898,109.97648853303892,"Ben Wilmes","sa3045376",
"Sean Scanlon","HC",22,265,0.188679245,0.267924528,0.704225352,0.223958333,0.412878787,0.375,0.787878787,0.151041667,4.074729269154332,0.311475409,-2.3327212315052748,46.225010093343336,4.171491276514604,0.40153733257091406,109.91948211203027,"Sean Scanlon","sa3041642",
"Danny Orr","UMBC",,169,0.053254437,0.201183431,0.264705882,0.306666666,0.366863905,0.513333333,0.880197238,0.206666667,4.770753370463041,0.348214285,0.18111398071050644,29.21793170344672,2.61728686165652,0.3909898255703717,109.8391857687025,"Danny Orr","sa3065105",
"Ethan Mendoza","TEX",,268,0.134328358,0.175373134,0.765957446,0.333333333,0.436567164,0.475555555,0.912122719,0.142222222,8.45807141498745,0.40229885,1.8053087759763002,54.416297939789004,4.857882228862953,0.4160742183674627,109.80233560572022,"Ethan Mendoza","sa3037860",
"Vahn Lackey","GT",19,266,0.093984962,0.142857142,0.657894736,0.346846846,0.421455938,0.5,0.921455938,0.153153154,6.492363753473838,0.385869565,1.1899336455389857,53.517402218763834,4.744178520624648,0.4169101639725696,109.72701445774157,"Vahn Lackey","sa3035829",
"Jesiah carpenter","UMBC",20,209,0.114832535,0.196172248,0.585365853,0.312138728,0.411483253,0.393063583,0.804546836,0.080924855,6.120847845701111,0.388059701,-0.28092244267463684,36.09454497087653,3.1978895156448606,0.3907991482310318,109.72101714107927,"Jesiah carpenter","sa3028468",
"Andrew Ildefonso","FIU",20,191,0.089005235,0.136125654,0.653846153,0.304347826,0.392670157,0.496894409,0.889564566,0.192546583,5.497655974235789,0.32330827,-0.21043541096150875,35.18068855603806,3.1140092869626734,0.4013430376327475,109.71104385593732,"Andrew Ildefonso","sa3059562",
"Ryan Davis","UMES",,180,0.083333333,0.305555555,0.272727272,0.312056737,0.4,0.475177304,0.875177304,0.163120567,5.527595833329245,0.444444444,-1.118584766983986,32.87827972831154,2.886786801237103,0.40501161098480226,109.62535212320526,"Ryan Davis","sa3029936",
"Cooper Vance","EMU",21,219,0.08219178,0.155251141,0.529411764,0.301075268,0.399082568,0.483870967,0.882953535,0.182795699,6.510651181270653,0.340136054,0.5384231248172,41.30254792020086,3.6217020784354563,0.40619838702569316,109.61152011726116,"Cooper Vance","sa3044321",
"Garrison Berkley","LT",,252,0.083333333,0.126984126,0.65625,0.29326923,0.397590361,0.475961538,0.873551899,0.182692308,7.394559478316464,0.317919075,-0.5562139172106981,46.354868854316905,4.046998823913763,0.40108801873333483,109.56559340142987,"Garrison Berkley","sa3027047",
"Andrew Kirchner","CSUF",,267,0.071161048,0.262172284,0.271428571,0.30125523,0.354716981,0.535564853,0.890281834,0.234309623,4.190151360715662,0.372670807,-0.5503973960876465,44.95672935383964,3.8955878927056795,0.3950641967215628,109.48728592066301,"Andrew Kirchner","sa3035437",
"Matthias Haas","TULN",23,244,0.077868852,0.184426229,0.422222222,0.302884615,0.38429752,0.471153846,0.855451366,0.168269231,4.895270415523401,0.36196319,-0.3215969577431679,42.610714737157096,3.686845723370782,0.3937703888278362,109.47194052591469,"Matthias Haas","sa3032912",
"Axel Melendez","ETSU",,195,0.097435897,0.143589743,0.678571428,0.304347826,0.395721925,0.52173913,0.917461055,0.217391304,7.135715654681902,0.3359375,0.573620393872261,37.53555294941906,3.24285243522171,0.41145575492777287,109.45639272089157,"Axel Melendez","sa3060012",
"Owen Pincince","SIE",,196,0.107142857,0.091836734,1.166666666,0.295597484,0.402116402,0.427672955,0.829789357,0.132075471,4.998180249425555,0.316546762,0.02642753766849637,34.79852596076933,2.974947126235638,0.3989049890053966,109.3482481706531,"Owen Pincince","sa3060271",
"Cade Martin","LR",,197,0.142131979,0.213197969,0.666666666,0.299401197,0.401015228,0.45508982,0.856105048,0.155688623,2.508171157810289,0.371900826,-1.921518161892891,36.175972523145326,3.086921365909228,0.3985793738800862,109.32913232005494,"Cade Martin","sa3066329",
"Landon Moran","STET",21,257,0.112840466,0.147859922,0.763157894,0.268292682,0.397637795,0.395121951,0.792759746,0.126829269,6.245164163179718,0.303030303,1.4305166248232126,41.89012434491491,3.574076810568328,0.3859669652980144,109.32788489565506,"Landon Moran","sa3038342",
"Brendan Lawson","FLA",19,271,0.121771217,0.206642066,0.589285714,0.316964285,0.416974169,0.522321428,0.939295597,0.205357143,6.228788541269826,0.374233128,0.9595592170953751,54.78137023883653,4.668196143086673,0.4151134638328834,109.31530725666525,"Brendan Lawson","sa3059769",
"Camden Johnson","WICH",,272,0.088235294,0.150735294,0.585365853,0.324675324,0.402214022,0.432900432,0.835114454,0.108225108,5.83030382865258,0.376288659,-0.3199154660105705,47.40723010493568,4.016687597764048,0.39339412028499193,109.25705779571703,"Camden Johnson","sa3034721",
"Judd Utermark","MISS",21,287,0.104529616,0.320557491,0.326086956,0.293650793,0.37630662,0.599206349,0.975512969,0.305555556,4.258799802836624,0.374100719,-1.5168070178478956,57.96699929208901,4.895113810612217,0.4149324626042037,109.22355361261984,"Judd Utermark","sa3044269",
"Hederick Torres","JKST",,163,0.134969325,0.17791411,0.758620689,0.346153846,0.438709677,0.407692307,0.846401984,0.061538461,7.129916702655903,0.436893203,-0.18160647712647915,33.0599847170354,2.7887085410596004,0.4222957641847672,109.21239172358648,"Hederick Torres","sa3043959",
"Rene Galvan","RGV",,157,0.152866242,0.248407643,0.615384615,0.266129032,0.403846153,0.443548387,0.84739454,0.177419355,3.540545415493713,0.34939759,-0.5338022422511131,28.0573698099312,2.365313139146249,0.4017906196606465,109.20639857468437,"Rene Galvan","sa3066055",
"Chris Cole","KENN",22,271,0.162361623,0.195571955,0.830188679,0.286384976,0.426415094,0.394366197,0.820781291,0.107981221,8.141153588283498,0.37735849,1.3541897982358932,49.679477358100605,4.181728238103587,0.40043135858931633,109.19106619335075,"Chris Cole","sa3029130",
"Jack Doyle","NE",22,190,0.131578947,0.131578947,1,0.267973856,0.4,0.424836601,0.824836601,0.156862745,6.612969083310815,0.282258064,0.8092508912086487,34.328126086651,2.8821974236356334,0.39088447093963624,109.16556624713547,"Jack Doyle","sa3030542",
"Cooper Malamazian","IU",,199,0.085427135,0.266331658,0.320754716,0.319767441,0.393939393,0.511627906,0.905567299,0.191860465,6.369054968322991,0.432203389,-0.7574182548560202,37.927874554589415,3.166422192648076,0.40547192849294106,109.10900430649106,"Cooper Malamazian","sa3059899",
"Michael Lombardi","TULN",21,174,0.126436781,0.097701149,1.294117647,0.273381294,0.391812865,0.45323741,0.845050275,0.179856116,7.865440628003285,0.280991735,0.700593575835228,30.28477812294486,2.527592842621832,0.39312976041035347,109.10608484648344,"Michael Lombardi","sa3036476",
"Joseph Mennella","WAG",19,217,0.152073732,0.253456221,0.6,0.264044943,0.379629629,0.539325842,0.918955471,0.275280899,1.90756302125,0.307017543,-0.2241460382938385,39.436284787161306,3.279873869521575,0.40416321020435403,109.07134803007068,"Joseph Mennella","sa3037871",
"Michael Diaz","GCU",,200,0.145,0.18,0.805555555,0.259259259,0.38,0.543209876,0.923209876,0.283950617,6.474877227261485,0.260504201,0.004937996156513691,36.47832157896783,3.0256170301320795,0.40433109492063524,109.0444616390138,"Michael Diaz","sa3030269",
"Lee Amedee","UL",,225,0.102222222,0.137777777,0.741935483,0.284946236,0.397321428,0.419354838,0.816676266,0.134408602,4.263382828210859,0.329032258,-0.12642602622509003,38.01010128069032,3.130323327661639,0.3892483900168112,108.9746079573016,"Lee Amedee","sa3026000",
"Dariyan Pendergrass","COFC",22,272,0.12867647,0.091911764,1.4,0.295964125,0.39849624,0.430493273,0.828989513,0.134529148,9.170674993462296,0.314720812,5.398024012334645,49.05276857291855,4.035439118496552,0.3905420964373682,108.96419038491001,"Dariyan Pendergrass","sa3039666",
"Jaden Gustafson","WICH",20,208,0.110576923,0.134615384,0.821428571,0.303370786,0.396135265,0.438202247,0.834337512,0.134831461,6.318425680726802,0.344594594,0.01422632485628128,36.14474298612419,2.963739892404713,0.3928249976485248,108.93203826307978,"Jaden Gustafson","sa3032869",
"Jeremy Sangalang","SIE",22,255,0.11372549,0.129411764,0.878787878,0.3,0.414342629,0.38095238,0.795295009,0.08095238,5.833807487019359,0.355932203,1.086103374371305,45.07193541667496,3.668809892154087,0.3981230230445406,108.86119066054869,"Jeremy Sangalang","sa3060485",
"Kazuya Jordan","VMI",21,224,0.133928571,0.200892857,0.666666666,0.316091954,0.41981132,0.465517241,0.885328561,0.149425287,9.957323498526089,0.395348837,5.6165245324373245,42.88116627470532,3.4885256840375996,0.41037689711687697,108.8557802465876,"Kazuya Jordan","sa3034932",
"Collin Husser","UNO",,170,0.076470588,0.358823529,0.213114754,0.284768211,0.364705882,0.529801324,0.894507206,0.245033113,4.708278047407303,0.419753086,0.24445967213250697,30.27923267290338,2.459808252308211,0.40114971609676586,108.84205300267527,"Collin Husser","sa3059557",
"Vance Sheahan","UPST",21,306,0.088235294,0.12745098,0.692307692,0.328358208,0.39869281,0.522388059,0.921080869,0.194029851,6.548659811395666,0.343891402,1.4262962839566171,62.07597165937424,5.0333185457706495,0.410127404273725,108.82378057652143,"Vance Sheahan","sa3042102",
"Tyler Hare","WOF",22,215,0.153488372,0.218604651,0.702127659,0.265895953,0.400943396,0.502890173,0.903833569,0.23699422,7.284061814335209,0.327731092,0.09089100360870361,41.13569999524164,3.3257994283060937,0.4102697088470999,108.79610731167722,"Tyler Hare","sa3033220",
"Chris Ramirez","CBU",,241,0.099585062,0.066390041,1.5,0.349753694,0.424369747,0.413793103,0.83816285,0.064039409,6.412022149464685,0.369791666,-0.10829081945121288,43.84530574420537,3.534796762858281,0.40386063311280324,108.76892118750953,"Chris Ramirez","sa3060331",
"Richie Bonomolo Jr.","ALA",,260,0.153846153,0.176923076,0.869565217,0.311004784,0.416342412,0.526315789,0.942658201,0.215311005,7.759608834597051,0.354037267,2.1435857713222504,52.28763403792147,4.208574019858883,0.41400508518812723,108.75344488489955,"Richie Bonomolo Jr.","sa3058676",
"Caden Matlon","AKR",,199,0.105527638,0.140703517,0.75,0.290123456,0.414141414,0.432098765,0.846240179,0.141975309,6.91212260986156,0.333333333,0.9799775520223193,37.22501557581549,2.985342870284374,0.40468797147876084,108.71895854834534,"Caden Matlon","sa3037305",
"Will Bermudez","UCI",23,271,0.125461254,0.184501845,0.68,0.274509803,0.42084942,0.362745098,0.783594518,0.088235295,3.6260212922103734,0.346405228,0.39094872353598475,45.30797766350942,3.631688015691809,0.3937518506897002,108.71403871693262,"Will Bermudez","sa3027051",
"Ben Castelli","CBU",,242,0.099173553,0.231404958,0.428571428,0.29,0.4,0.47,0.87,0.18,6.399703185779576,0.36231884,-0.06338750198483467,43.998794347322686,3.521021843231428,0.40374065985282265,108.6986551517269,"Ben Castelli","sa3058835",
"Nathan Beckley","YSU",,209,0.110047846,0.220095693,0.5,0.300578034,0.399038461,0.468208092,0.867246553,0.167630058,5.526031595898617,0.377952755,-1.0135734236100689,38.47142879466587,3.076780868573724,0.4018869955952351,108.69278562961941,"Nathan Beckley","sa3058595",
"Kenny Mallory Jr.","ELON",23,235,0.178723404,0.14893617,1.2,0.283422459,0.413793103,0.385026737,0.79881984,0.101604278,6.173011257675523,0.331125827,0.2237829677760601,42.266955246706665,3.3733066371876586,0.3900472858342631,108.67315553512267,"Kenny Mallory Jr.","sa3036923",
"Chris Barr","ARMY",21,243,0.111111111,0.115226337,0.964285714,0.307692307,0.3875,0.447115384,0.834615384,0.139423077,9.69210755603032,0.338888888,4.199830717407167,41.902936961616845,3.340653669204088,0.399443244934082,108.66300795487743,"Chris Barr","sa3026619",
"Josh Hogue","NCSU",21,248,0.096774193,0.137096774,0.705882352,0.32718894,0.391129032,0.562211981,0.953341013,0.235023041,3.8532103494682124,0.33898305,-0.8904556818306446,49.40756547504274,3.934785485800185,0.4148420133898335,108.65305681053816,"Josh Hogue","sa3033938",
"Ashton Quiller","ARST",,220,0.036363636,0.15,0.242424242,0.317708333,0.371428571,0.479166666,0.850595237,0.161458333,8.208770659458,0.369426751,-0.7226444259285927,37.054760058449766,2.9500882821550554,0.38869531920978,108.65010020183097,"Ashton Quiller","sa3060325",
"Mulivai Levu","UCLA",20,291,0.075601374,0.158075601,0.478260869,0.321428571,0.388316151,0.527777777,0.916093928,0.206349206,5.053602782265406,0.343283582,-0.7084175506606698,55.22297397759443,4.390900423197797,0.40460916032496186,108.63805097090716,"Mulivai Levu","sa3036284",
"Charlie Saul","BRY",,192,0.057291666,0.296875,0.192982456,0.285714285,0.370967741,0.490683229,0.86165097,0.204968944,8.23500258485126,0.4,-0.09743426740169525,32.829586335367594,2.608735390848546,0.38904228806495667,108.63223671510043,"Charlie Saul","sa3060495",
"Chase Spencer","AFA",22,195,0.112820512,0.194871794,0.578947368,0.282208588,0.378238341,0.527607361,0.905845702,0.245398773,9.33909850202442,0.322314049,1.7806607335805893,35.800239534869,2.8373214768312445,0.393302518160232,108.60761620629454,"Chase Spencer","sa3042825",
"Elijah Lambros","MD",22,236,0.139830508,0.173728813,0.804878048,0.278074866,0.411255411,0.459893048,0.871148459,0.181818182,6.871285231742757,0.326241134,0.4899209956638515,44.76697735962668,3.54234038767615,0.404526216901226,108.59277521373052,"Elijah Lambros","sa3035883",
"Taylor Holder","NEV",,234,0.068376068,0.269230769,0.253968253,0.280612244,0.384615384,0.50510204,0.889717424,0.224489796,6.054951919801301,0.357142857,0.005558416247367859,42.9487762959865,3.393274626341192,0.3932538386593517,108.5785149552159,"Taylor Holder","sa3033964",
"Tyler Figueroa","APP",,241,0.145228215,0.165975103,0.875,0.271356783,0.383333333,0.457286432,0.840619765,0.185929649,6.147512289783094,0.303225806,0.7455097809433937,40.525260971825745,3.1651432532483583,0.38839174931248027,108.47198415457477,"Tyler Figueroa","sa3031321",
"Alex Sosa","NCSU",,228,0.144736842,0.219298245,0.66,0.291005291,0.400881057,0.534391534,0.935272591,0.243386243,2.16208790875,0.34351145,-0.6280856626108289,45.33855311857866,3.53293280588792,0.41445262973003977,108.45085607978757,"Alex Sosa","sa3042760",
"Chris Walsh","MONM",,203,0.108374384,0.192118226,0.564102564,0.305882352,0.383838383,0.470588235,0.854426618,0.164705883,9.24714780192856,0.371212121,0.4418732328340411,36.43497081475336,2.8374786116369446,0.38966024343413536,108.44550716607874,"Chris Walsh","sa3044725",
"Tab Tracy","LAM",22,233,0.158798283,0.115879828,1.37037037,0.308988764,0.435555555,0.359550561,0.795106116,0.050561797,7.406693079187365,0.354838709,1.8047746936790645,41.34359256620259,3.2146167426809775,0.4004264799753825,108.43090241279937,"Tab Tracy","sa3044005",
"Adonys Guzman","ARIZ",21,253,0.09486166,0.122529644,0.774193548,0.321100917,0.404761904,0.481651376,0.88641328,0.160550459,1.770764115,0.342541436,-0.6163906371220946,47.84587696579954,3.7199809738781133,0.40153107945881195,108.43038059682497,"Adonys Guzman","sa3032892",
"Bryce Campbell","NMSU",21,182,0.12087912,0.186813186,0.647058823,0.294117647,0.395604395,0.477124183,0.872728578,0.183006536,1.6694964837500001,0.339130434,-0.23892350494861603,33.12934865169972,2.57366474085301,0.39908447239425154,108.42286740615026,"Bryce Campbell","sa3066700",
"TJ Takats","BGSU",,194,0.159793814,0.149484536,1.068965517,0.273333333,0.421875,0.413333333,0.835208333,0.14,5.603077696774719,0.305084745,0.6953744929051027,36.185715361280536,2.8063359398079903,0.40416073395560187,108.40739399128165,"TJ Takats","sa3043473",
"Caden Wildman","COR",,142,0.126760563,0.211267605,0.6,0.282051282,0.379562043,0.418803418,0.798365461,0.136752136,6.282665305484548,0.352941176,1.6620852439664304,23.091550550376244,1.7866152738679133,0.37771449254377043,108.38592209119689,"Caden Wildman","sa3045202",
"Kevin Duran","SFA",,165,0.121212121,0.193939393,0.625,0.303703703,0.408805031,0.422222222,0.831027253,0.118518519,4.710501685511323,0.38,-0.26862274180166423,29.262295088450585,2.261089033167036,0.4003264379201445,108.37402976940207,"Kevin Duran","sa3059098",
"Jackson Bessette","UIC",,218,0.155963302,0.211009174,0.739130434,0.24260355,0.402777777,0.4852071,0.887984877,0.24260355,6.7957319106073975,0.278260869,-0.19938481226563454,40.75080672438118,3.1476324849841317,0.4025585690030345,108.37065633061994,"Jackson Bessette","sa3027091",
"Seth Alford","UNF",,166,0.102409638,0.246987951,0.414634146,0.253521126,0.34939759,0.52112676,0.87052435,0.267605634,6.149568195376383,0.287234042,2.0301978830248117,26.8181406235022,2.0692538892549943,0.38444669742182075,108.3609978560837,"Seth Alford","sa3058482",
"David McCann","VT",,194,0.103092783,0.195876288,0.526315789,0.275,0.385416666,0.56875,0.954166666,0.29375,4.625312658174446,0.292035398,-0.9165242705494165,38.533461206843675,2.9620123442910287,0.41421399638056755,108.32693758338657,"David McCann","sa3037443",
"Jarren Advincula","CAL",20,267,0.082397003,0.108614232,0.758620689,0.341772151,0.409774436,0.506329113,0.916103549,0.164556962,6.854026342342722,0.369458128,0.754938643425703,53.03124781956596,4.074666137599184,0.41420645238761616,108.32302010804011,"Jarren Advincula","sa3025789",
"Tyler Minnick","MTSU",20,243,0.098765432,0.111111111,0.888888888,0.302439024,0.390946502,0.492682926,0.883629428,0.190243902,2.614858486046832,0.304597701,-1.8174566142261028,44.17884367537554,3.381969003201084,0.398851120422897,108.28977472018894,"Tyler Minnick","sa3038133",
"Brady Karp","BUCK",21,123,0.138211382,0.138211382,1,0.202380952,0.405172413,0.38095238,0.786124793,0.178571428,4.503543514605365,0.2,-0.07001838833093643,21.136810860729398,1.6176304287673828,0.39881722423537025,108.28738908585818,"Brady Karp","sa3035089",
"Josiah Ragsdale","BC",,250,0.132,0.212,0.622641509,0.318840579,0.417670682,0.497584541,0.915255223,0.178743962,9.457001644902316,0.39869281,2.107501482591033,49.63520544890007,3.7957094920023264,0.4141244443066149,108.28043461815415,"Josiah Ragsdale","sa3040392",
"Jackson Chirello","KENN",21,193,0.160621761,0.300518134,0.534482758,0.264516129,0.401041666,0.458064516,0.859106182,0.193548387,3.9999025763297484,0.387096774,-0.9819473288953304,35.0716672454807,2.6692112301322615,0.39875978572915,108.23768182531566,"Jackson Chirello","sa3028850",
"Charlie Rogan","GW",21,237,0.092827004,0.164556962,0.564102564,0.302564102,0.4092827,0.476923076,0.886205776,0.174358974,5.44848859222574,0.348387096,0.3625166080892086,45.59051763817525,3.461431769578223,0.4120450034926209,108.2162517847518,"Charlie Rogan","sa3041034",
"Krayton Morse","WIU",,217,0.078341013,0.105990783,0.739130434,0.327956989,0.412037037,0.413978494,0.826015531,0.086021505,3.334214951924194,0.365853658,-0.954407274723053,39.42657579254507,2.978230101579416,0.3966043597018277,108.17109815307097,"Krayton Morse","sa3038441",
"Adrian Rodriguez","TEX",,212,0.103773584,0.179245283,0.578947368,0.313186813,0.410377358,0.516483516,0.926860874,0.203296703,7.044550837644423,0.364963503,2.0527518149465322,42.403109874092934,3.2001840132111314,0.41284056963785637,108.16312543754394,"Adrian Rodriguez","sa3060398",
"Brady Miller","LIP",,218,0.119266055,0.19266055,0.619047619,0.287292817,0.384259259,0.430939226,0.815198485,0.143646409,7.073410406319132,0.354609929,-0.08804847300052643,35.1530604329354,2.6515103843456904,0.3841276814540227,108.15810439927232,"Brady Miller","sa3060037",
"Isaac Humphrey","MISS",24,284,0.119718309,0.25,0.478873239,0.286324786,0.395759717,0.559829059,0.955588776,0.273504273,7.229323278957093,0.35064935,-0.3160541467368603,56.78223660839917,4.2651095117461795,0.41275819662181734,108.12136868015769,"Isaac Humphrey","sa3034296",
"Sam Grunberg","LIN",,249,0.048192771,0.172690763,0.279069767,0.292237442,0.361445783,0.552511415,0.913957198,0.260273973,2.70039682125,0.305389221,-0.2697104215621948,45.21011006367073,3.386893118737793,0.39647989148595725,108.09811718500085,"Sam Grunberg","sa3059371",
"Patrick Engskov","ARST",21,228,0.087719298,0.184210526,0.476190476,0.293532338,0.365638766,0.492537313,0.858176079,0.199004975,4.525645412641966,0.328947368,0.08525927737355232,38.2054353316848,2.860593672615734,0.38774648636973374,108.0933837537273,"Patrick Engskov","sa3030951",
"Cole Cramer","TCU",22,277,0.155234657,0.194945848,0.796296296,0.319819819,0.433212996,0.418918918,0.852131914,0.099099099,5.509864349004125,0.397660818,-0.023500101640820503,52.205603305650214,3.893851567459565,0.40084578156040895,108.05984346947506,"Cole Cramer","sa3029522",
"Sawyer Solitaria","KENT",,241,0.112033195,0.215767634,0.519230769,0.308457711,0.402489626,0.47761194,0.880101566,0.169154229,6.740520885796918,0.369863013,0.6923860656097531,44.799621800576936,3.33348550895382,0.4035374213056446,108.03905501469941,"Sawyer Solitaria","sa3060635",
"Tyler Cerny","IU",21,244,0.06557377,0.151639344,0.432432432,0.280788177,0.385892116,0.517241379,0.903133495,0.236453202,6.801670351676321,0.297468354,-0.21586958738043904,46.03855029749056,3.4164680044569615,0.4034690795103049,108.01572288507211,"Tyler Cerny","sa3028701",
"Tyler Bak","WOF",20,189,0.121693121,0.153439153,0.793103448,0.324840764,0.427027027,0.426751592,0.853778619,0.101910828,5.653331913325212,0.388888888,1.0596169829368591,35.878359129184695,2.6408186308088033,0.4087414155135284,107.94528894500434,"Tyler Bak","sa3026422",
"Kevin Denty","VAL",,201,0.11442786,0.184079601,0.621621621,0.299401197,0.415,0.437125748,0.852125748,0.137724551,4.578158784053463,0.365079365,-0.9153983602300286,37.422161827541004,2.7513452123171187,0.4018409273028374,107.9356227540052,"Kevin Denty","sa3030169",
"Sammy Harris","LR",,168,0.095238095,0.160714285,0.592592592,0.29787234,0.4,0.439716312,0.839716312,0.141843972,4.462549012111391,0.351351351,-0.8592971712350845,30.452681543115272,2.234607459787028,0.39617451898979417,107.91906440244013,"Sammy Harris","sa3059421",
"Zane Spinn","LAM",,259,0.115830115,0.193050193,0.6,0.315315315,0.399224806,0.45045045,0.849675256,0.135135135,5.548686689842224,0.382352941,0.5830365782603621,45.7317906720444,3.348079348902346,0.3994916233905526,107.89944826533926,"Zane Spinn","sa3042849",
